Date,Close/Last,Open,High,Low
03/05/2015,60.48,60.48,61.55,60.08
03/04/2015,60.55,60.71,60.91,59.49
03/03/2015,61.02,60.00,61.81,59.87
03/02/2015,59.54,62.29,62.40,59.36
02/27/2015,62.58,60.80,62.81,60.70
02/26/2015,60.05,62.47,62.63,59.65
02/25/2015,61.63,58.70,62.13,58.41
02/24/2015,58.66,59.09,60.31,58.12
02/23/2015,58.90,60.42,60.64,58.38
02/20/2015,60.22,60.10,61.13,59.89
02/19/2015,60.21,59.26,60.97,57.80
02/18/2015,60.53,62.20,62.39,59.26
02/17/2015,62.53,61.50,63.03,60.28
02/16/2015,61.52,61.52,61.52,61.52
02/13/2015,61.52,59.26,61.76,59.10
02/12/2015,57.05,55.09,57.39,55.00
02/11/2015,54.66,56.88,56.96,53.95
02/10/2015,56.43,58.01,58.54,56.10
02/09/2015,58.34,58.56,59.56,57.35
02/06/2015,57.80,57.35,59.03,56.79
02/05/2015,56.57,54.85,57.85,52.95
02/04/2015,54.16,57.00,58.05,53.50
02/03/2015,57.91,55.05,58.99,54.85
02/02/2015,54.75,54.75,54.75,54.75
01/30/2015,52.99,49.12,53.06,48.80
01/29/2015,49.13,48.61,49.27,48.40
01/28/2015,48.47,48.94,49.71,48.32
01/27/2015,49.60,48.28,49.98,47.69
01/26/2015,48.16,48.37,49.27,47.60
01/23/2015,48.79,49.18,50.10,48.58
01/22/2015,48.52,48.77,50.44,47.52
01/21/2015,49.03,48.26,49.59,48.20
01/20/2015,47.99,48.72,50.32,47.80
01/19/2015,50.17,50.17,50.17,50.17
01/16/2015,50.17,48.00,50.35,47.99
01/15/2015,48.27,49.90,52.40,48.07
01/14/2015,48.69,46.85,49.07,45.64
01/13/2015,46.59,47.27,47.27,45.23
01/12/2015,47.43,49.35,49.89,47.17
01/09/2015,50.11,51.25,51.56,48.90
01/08/2015,50.96,51.00,51.89,49.82
01/07/2015,51.15,51.06,51.84,49.68
01/06/2015,51.10,53.23,53.52,50.53
01/05/2015,53.11,55.56,56.29,52.67
01/02/2015,56.42,57.63,58.22,55.52
01/01/2015,57.33,57.33,57.33,57.33
12/31/2014,57.33,57.30,57.77,55.82
12/30/2014,57.90,57.91,58.37,56.75
12/29/2014,57.88,59.85,60.41,57.38
12/26/2014,59.45,60.61,60.95,59.24
12/25/2014,60.24,60.24,60.24,60.24
12/24/2014,60.24,61.68,61.68,59.40
12/23/2014,61.69,60.30,62.11,59.89
12/22/2014,60.11,61.93,62.94,59.87
12/19/2014,61.38,59.88,62.64,59.11
12/18/2014,59.27,60.95,63.63,59.17
12/17/2014,61.18,59.93,63.44,58.73
12/16/2014,60.01,60.86,61.23,58.55
12/15/2014,61.21,62.42,63.45,60.47
12/12/2014,61.85,63.15,63.55,61.36
12/11/2014,63.68,64.77,65.10,63.14
12/10/2014,64.24,66.31,66.31,63.57
12/09/2014,66.84,66.05,67.02,65.35
12/08/2014,66.19,68.17,68.44,65.94
12/05/2014,69.07,69.39,69.88,68.11
12/04/2014,69.64,70.25,70.61,68.83
12/03/2014,69.92,71.12,71.45,69.48
12/02/2014,70.54,72.66,73.01,70.41
12/01/2014,72.54,70.19,73.01,67.59
11/28/2014,70.15,72.62,77.39,69.83
11/27/2014,77.75,77.75,77.75,77.75
11/26/2014,77.75,78.11,78.86,77.33
11/25/2014,78.33,79.47,80.44,78.01
11/24/2014,79.68,80.42,80.79,79.41
11/21/2014,80.36,80.10,81.56,79.12
11/20/2014,79.33,78.21,79.90,77.58
11/19/2014,78.10,77.85,79.44,77.73
11/18/2014,78.47,78.95,79.93,78.19
11/17/2014,79.31,79.21,79.44,77.95
11/14/2014,79.41,77.89,79.75,76.79
11/13/2014,77.92,79.91,79.91,78.14
11/12/2014,80.38,81.22,81.65,79.82
11/11/2014,81.67,81.98,82.31,80.47
11/10/2014,82.34,83.72,84.95,82.00
11/07/2014,83.39,82.59,83.85,82.21
11/06/2014,82.86,83.03,83.22,82.03
11/05/2014,82.95,82.76,84.46,81.65
11/04/2014,82.82,84.29,84.39,82.10
11/03/2014,84.78,85.86,86.39,84.07
10/31/2014,85.86,86.04,86.22,84.59
10/30/2014,86.24,87.00,87.12,85.74
10/29/2014,87.12,86.30,87.92,86.21
10/28/2014,86.03,85.48,86.35,85.09
10/27/2014,85.83,86.17,86.25,84.54
10/24/2014,86.13,86.65,86.68,85.36
10/23/2014,86.83,84.40,87.16,84.13
10/22/2014,84.71,86.39,87.05,84.51
10/21/2014,86.22,85.11,86.47,85.11
10/20/2014,85.40,86.22,86.68,84.41
10/17/2014,86.16,86.16,87.31,85.54
10/16/2014,85.82,83.40,87.98,82.94
10/15/2014,84.12,85.79,85.99,83.40
10/14/2014,85.04,88.11,88.70,84.54
10/13/2014,88.89,89.18,89.69,87.93
10/10/2014,90.21,89.01,90.46,88.05
10/09/2014,90.05,91.52,91.83,88.47
10/08/2014,91.38,91.82,91.82,90.58
10/07/2014,92.11,92.90,92.93,91.41
10/06/2014,92.79,91.87,93.19,91.25
10/03/2014,92.31,93.59,93.96,91.48
10/02/2014,93.42,94.35,94.35,91.62
10/01/2014,94.16,94.56,96.22,93.82
09/30/2014,94.67,97.05,97.79,94.26
09/29/2014,97.20,97.00,97.34,96.28
09/26/2014,97.00,97.04,97.50,96.47
09/25/2014,97.00,96.88,97.55,96.24
09/24/2014,96.95,96.84,97.27,95.62
09/23/2014,96.85,96.88,97.57,96.56
09/22/2014,96.97,98.20,98.20,96.39
09/19/2014,98.39,97.54,98.48,97.19
09/18/2014,97.70,98.58,99.14,97.44
09/17/2014,98.97,99.04,99.54,98.52
09/16/2014,99.05,97.88,99.44,97.48
09/15/2014,97.88,97.53,98.39,97.02
09/12/2014,97.11,98.13,98.78,96.91
09/11/2014,98.08,97.94,98.46,96.74
09/10/2014,98.04,99.43,99.43,97.62
09/09/2014,99.16,100.13,100.60,99.04
09/08/2014,100.20,100.95,100.99,99.37
09/05/2014,100.82,101.87,102.41,100.36
09/04/2014,101.83,102.34,102.95,101.69
09/03/2014,102.77,100.50,103.13,100.47
09/02/2014,100.34,102.86,103.28,100.19
09/01/2014,103.19,103.19,103.19,103.19
08/29/2014,103.19,102.83,103.31,102.64
08/28/2014,102.46,102.64,103.21,102.26
08/27/2014,102.72,102.68,103.04,102.06
08/26/2014,102.50,102.71,103.37,102.37
08/25/2014,102.65,102.51,102.80,101.90
08/22/2014,102.29,102.58,102.82,102.00
08/21/2014,102.63,102.25,102.78,101.25
08/20/2014,102.28,101.73,102.36,101.43
08/19/2014,101.56,101.61,102.06,101.07
08/18/2014,101.60,102.94,102.99,101.11
08/15/2014,103.53,102.12,103.75,102.08
08/14/2014,102.01,103.74,104.13,102.00
08/13/2014,104.28,102.91,104.34,102.39
08/12/2014,103.02,104.53,104.53,102.65
08/11/2014,104.68,104.89,105.41,104.50
08/08/2014,105.02,106.00,106.82,104.67
08/07/2014,105.44,104.65,105.89,104.18
08/06/2014,104.59,104.77,105.44,104.54
08/05/2014,104.61,105.58,105.62,104.08
08/04/2014,105.41,104.74,105.66,104.53
08/01/2014,104.84,105.71,106.11,104.40
07/31/2014,106.02,105.93,106.58,105.44
07/30/2014,106.51,107.49,107.85,105.86
07/29/2014,107.72,107.58,108.03,107.15
07/28/2014,107.57,108.07,108.08,107.02
07/25/2014,108.39,107.14,108.45,106.74
07/24/2014,107.07,108.09,108.09,106.83
07/23/2014,108.03,107.10,108.20,107.03
07/22/2014,107.33,107.68,108.37,107.06
07/21/2014,107.68,107.13,107.85,106.82
07/18/2014,107.24,108.41,108.64,106.98
07/17/2014,107.89,107.28,108.70,106.81
07/16/2014,107.17,106.92,107.96,106.90
07/15/2014,106.88,107.63,107.67,105.60
07/14/2014,106.98,106.85,107.45,106.22
07/11/2014,106.66,108.57,108.57,106.26
07/10/2014,108.67,108.10,108.88,107.77
07/09/2014,108.28,108.87,108.99,108.14
07/08/2014,108.94,110.23,110.23,108.70
07/07/2014,110.24,110.58,110.91,109.96
07/04/2014,111.00,111.00,111.00,111.00
07/03/2014,111.00,110.93,111.16,110.53
07/02/2014,111.24,112.07,112.36,110.92
07/01/2014,112.29,112.33,112.80,111.85
06/30/2014,112.36,113.10,113.10,112.16
06/27/2014,113.30,113.13,113.71,112.90
06/26/2014,113.21,114.24,114.24,113.02
06/25/2014,114.00,114.46,114.78,113.24
06/24/2014,114.46,113.75,114.82,113.56
06/23/2014,114.12,115.20,115.65,113.87
06/20/2014,114.81,114.76,115.08,114.43
06/19/2014,115.06,114.25,115.69,114.18
06/18/2014,114.26,113.28,114.48,113.07
06/17/2014,113.45,112.90,113.80,112.14
06/16/2014,112.94,112.85,113.29,112.34
06/13/2014,112.46,113.10,114.04,112.01
06/12/2014,113.02,110.16,113.22,110.14
06/11/2014,109.95,109.50,110.25,109.50
06/10/2014,109.52,109.96,110.31,109.11
06/09/2014,109.99,108.60,110.16,108.60
06/06/2014,108.61,108.85,109.29,108.47
06/05/2014,108.79,108.09,108.93,107.77
06/04/2014,108.40,108.90,109.45,108.29
06/03/2014,108.82,108.93,108.98,108.37
06/02/2014,108.83,109.62,109.90,108.63
05/30/2014,109.41,110.01,110.10,109.21
05/29/2014,109.97,109.99,110.45,109.77
05/28/2014,109.81,110.19,110.36,109.44
05/27/2014,110.02,110.45,110.75,109.72
05/26/2014,110.54,110.54,110.54,110.54
05/23/2014,110.54,110.37,110.70,110.27
05/22/2014,110.36,110.46,111.03,110.21
05/21/2014,110.55,109.75,110.73,109.71
05/20/2014,109.69,109.21,110.00,109.00
05/19/2014,109.37,109.80,110.30,109.32
05/16/2014,109.75,109.15,110.03,108.88
05/15/2014,109.09,109.30,109.64,108.85
05/14/2014,110.19,109.44,110.33,109.34
05/13/2014,109.24,108.51,109.35,108.04
05/12/2014,108.41,108.30,108.73,108.09
05/09/2014,107.89,108.15,109.01,107.64
05/08/2014,108.04,108.01,108.14,107.38
05/07/2014,108.13,107.21,108.22,106.98
05/06/2014,107.06,107.56,108.20,106.98
05/05/2014,107.72,108.69,108.88,107.05
05/02/2014,108.59,107.68,108.93,107.68
05/01/2014,107.76,107.98,108.07,106.85
